card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-05-18_Trade_3C,2026-05-18,Trade 3C — Momentum-Breakout (regime_label = TRANSITION),Trade 3C,SHORT,CONDITIONAL,4468.0,4565.0,4161.0,4008.0,3973.0,97.0,band0845,baseline,FILLED,2026-05-28,WAITED for return to entry,confirmed close 4456.3 on 2026-05-27; ,2026-05-28 17:15:00,4468.0,97.0,1.0,Unit 3,4565.0,2026-05-29 17:45:00,stopped out,-1.0,-1.0
2026-05-19_Trade_1,2026-05-19,"Trade 1 — Daily Directional (SHORT, conviction-based)",Trade 1,SHORT,CONDITIONAL,4540.0,4597.5,4482.5,4425.0,,57.5,band0845,baseline,FILLED,2026-05-20,WAITED for return to entry,confirmed close 4482.1 on 2026-05-19; ,2026-05-20 18:15:00,4540.0,57.5,1.0,Unit 1,4482.5,2026-05-27 09:30:00,TP1 reached,1.0,1.0
2026-05-19_Trade_1,2026-05-19,"Trade 1 — Daily Directional (SHORT, conviction-based)",Trade 1,SHORT,CONDITIONAL,4540.0,4597.5,4482.5,4425.0,,57.5,band0845,baseline,FILLED,2026-05-20,WAITED for return to entry,confirmed close 4482.1 on 2026-05-19; ,2026-05-20 18:15:00,4540.0,57.5,1.0,Unit 2,4425.0,2026-05-27 14:45:00,TP2 reached,2.0,2.0
2026-05-19_Trade_1,2026-05-19,"Trade 1 — Daily Directional (SHORT, conviction-based)",Trade 1,SHORT,CONDITIONAL,4540.0,4597.5,4482.5,4425.0,,57.5,band0845,baseline,FILLED,2026-05-20,WAITED for return to entry,confirmed close 4482.1 on 2026-05-19; ,2026-05-20 18:15:00,4540.0,57.5,1.0,Unit 3,4543.77,2026-05-20 23:45:00,card runner time-stop at entry-session close,-0.066,-0.066
2026-05-19_Trade_2,2026-05-19,"Trade 2 — Pivot, Regime-Aware (TREND_DOWN: pivot breakout, SHORT side)",Trade 2,SHORT,STOP,4575.0,4680.0,4429.55,4374.55,4319.02,105.0,band0845,baseline,NO FILL,2026-05-20,,08:45 4472.4 was -0.98R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-19_Trade_3A,2026-05-19,Trade 3A — Regime-Driven Complex: Momentum-Pullback SHORT (TREND_DOWN active),Trade 3A,SHORT,LIMIT,4617.0,4712.75,4480.79,4376.65,4319.0,95.5,band0845,baseline,NO FILL,2026-05-20,,08:45 4472.4 was -1.51R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-20_Trade_1,2026-05-20,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4504.2,4560.23,4448.17,4392.14,,56.03,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.39R) market at 08:45,,2026-05-21 08:45:00,4526.03,34.2,0.61,Unit 1,4560.23,2026-05-25 01:30:00,stopped out,-1.0,-1.0
2026-05-20_Trade_1,2026-05-20,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4504.2,4560.23,4448.17,4392.14,,56.03,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.39R) market at 08:45,,2026-05-21 08:45:00,4526.03,34.2,0.61,Unit 2,4560.23,2026-05-25 01:30:00,stopped out,-1.0,-1.0
2026-05-20_Trade_1,2026-05-20,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4504.2,4560.23,4448.17,4392.14,,56.03,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.39R) market at 08:45,,2026-05-21 08:45:00,4526.03,34.2,0.61,Unit 3,4543.25,2026-05-21 23:45:00,card runner time-stop at entry-session close,-0.504,-0.697
2026-05-20_Trade_2,2026-05-20,"Trade 2 — Pivot (regime-aware), TREND-DOWN variant",Trade 2,SHORT,LIMIT,4560.23,4595.47,4524.99,4500.03,4498.8,35.24,band0845,baseline,NO FILL,2026-05-21,,08:45 4526.0 was -0.97R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-20_Trade_3C,2026-05-20,Trade 3 — Momentum-Breakout (3C variant). Regime fork: TREND_DOWN → 3C selected over 3A (pullback) and 3B (mean-reversion) per §3 fork rules.,Trade 3C,SHORT,STOP,4496.0,4540.5,4452.0,4407.0,4440.0,44.5,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.67R) market at 08:45,,2026-05-21 08:45:00,4526.03,14.47,0.325,Unit 1,4540.5,2026-05-21 12:15:00,stopped out,-1.0,-1.0
2026-05-20_Trade_3C,2026-05-20,Trade 3 — Momentum-Breakout (3C variant). Regime fork: TREND_DOWN → 3C selected over 3A (pullback) and 3B (mean-reversion) per §3 fork rules.,Trade 3C,SHORT,STOP,4496.0,4540.5,4452.0,4407.0,4440.0,44.5,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.67R) market at 08:45,,2026-05-21 08:45:00,4526.03,14.47,0.325,Unit 2,4540.5,2026-05-21 12:15:00,stopped out,-1.0,-1.0
2026-05-20_Trade_3C,2026-05-20,Trade 3 — Momentum-Breakout (3C variant). Regime fork: TREND_DOWN → 3C selected over 3A (pullback) and 3B (mean-reversion) per §3 fork rules.,Trade 3C,SHORT,STOP,4496.0,4540.5,4452.0,4407.0,4440.0,44.5,band0845,baseline,FILLED,2026-05-21,IN BAND (+0.67R) market at 08:45,,2026-05-21 08:45:00,4526.03,14.47,0.325,Unit 3,4540.5,2026-05-21 12:15:00,stopped out,-1.0,-1.0
2026-05-21_Trade_1,2026-05-21,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4489.4,4595.34,4383.46,4277.52,,105.94,band0845,baseline,FILLED,2026-05-22,IN BAND (+0.42R) market at 08:45,,2026-05-22 08:45:00,4534.18,61.16,0.577,Unit 1,4383.46,2026-05-28 06:15:00,TP1 reached,2.464,1.0
2026-05-21_Trade_1,2026-05-21,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4489.4,4595.34,4383.46,4277.52,,105.94,band0845,baseline,FILLED,2026-05-22,IN BAND (+0.42R) market at 08:45,,2026-05-22 08:45:00,4534.18,61.16,0.577,Unit 2,4534.18,2026-05-29 12:45:00,BE trail hit (BE_ON_TP1),-0.0,-0.423
2026-05-21_Trade_1,2026-05-21,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4489.4,4595.34,4383.46,4277.52,,105.94,band0845,baseline,FILLED,2026-05-22,IN BAND (+0.42R) market at 08:45,,2026-05-22 08:45:00,4534.18,61.16,0.577,Unit 3,4506.73,2026-05-22 23:45:00,card runner time-stop at entry-session close,0.449,-0.164
2026-05-21_Trade_2,2026-05-21,"Trade 2 — Pivot (regime-aware, TREND_DOWN branch)",Trade 2,SHORT,STOP,4500.04,4527.28,4460.8,4432.2,,27.24,band0845,baseline,FILLED,2026-05-22,RECOVERY to entry-0.5R (4513.66),,2026-05-22 08:45:00,4513.66,13.62,0.5,Unit 1,4527.28,2026-05-22 08:45:00,stopped out,-1.0,-1.0
2026-05-21_Trade_2,2026-05-21,"Trade 2 — Pivot (regime-aware, TREND_DOWN branch)",Trade 2,SHORT,STOP,4500.04,4527.28,4460.8,4432.2,,27.24,band0845,baseline,FILLED,2026-05-22,RECOVERY to entry-0.5R (4513.66),,2026-05-22 08:45:00,4513.66,13.62,0.5,Unit 2,4527.28,2026-05-22 08:45:00,stopped out,-1.0,-1.0
2026-05-21_Trade_2,2026-05-21,"Trade 2 — Pivot (regime-aware, TREND_DOWN branch)",Trade 2,SHORT,STOP,4500.04,4527.28,4460.8,4432.2,,27.24,band0845,baseline,FILLED,2026-05-22,RECOVERY to entry-0.5R (4513.66),,2026-05-22 08:45:00,4513.66,13.62,0.5,Unit 3,4527.28,2026-05-22 08:45:00,stopped out,-1.0,-1.0
2026-05-21_Trade_3A,2026-05-21,Trade 3 — Momentum-Pullback (variant 3A; TREND_DOWN),Trade 3A,SHORT,LIMIT,4614.59,4741.22,4568.01,4475.8,4234.42,126.63,band0845,baseline,NO FILL,2026-05-22,,08:45 4534.2 was -0.63R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-22_Trade_1,2026-05-22,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4517.2,4559.5,4474.9,4432.6,,42.3,band0845,baseline,NO FILL,2026-05-25,,08:45 4556.8 was +0.94R beyond entry; no recovery to 4538.4 by cut-off,,,,,All,,,,0.0,0.0
2026-05-22_Trade_2,2026-05-22,Trade 2 — Pivot (TRANSITION regime — breakout side only),Trade 2,SHORT,STOP,4489.0,4541.5,4436.5,4384.0,4410.0,52.5,band0845,baseline,NO FILL,2026-05-25,,08:45 4556.8 was +1.29R beyond entry; no recovery to 4515.2 by cut-off,,,,,All,,,,0.0,0.0
2026-05-22_Trade_3C,2026-05-22,Trade 3 — Momentum-Breakout (variant 3C),Trade 3C,SHORT,CONDITIONAL,4432.0,4684.0,4060.0,3865.0,,252.0,band0845,baseline,NO FILL,2026-06-08,,confirmed close 4327.7 on 2026-06-05; 08:45 4288.0 was -0.57R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-05-25_Trade_1,2026-05-25,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4510.0,4589.0,4431.0,4352.0,,79.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.25R) market at 08:45,,2026-05-26 08:45:00,4529.78,59.22,0.75,Unit 1,4431.0,2026-05-27 14:45:00,TP1 reached,1.668,1.0
2026-05-25_Trade_1,2026-05-25,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4510.0,4589.0,4431.0,4352.0,,79.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.25R) market at 08:45,,2026-05-26 08:45:00,4529.78,59.22,0.75,Unit 2,4529.78,2026-05-29 12:00:00,BE trail hit (BE_ON_TP1),-0.0,-0.25
2026-05-25_Trade_1,2026-05-25,Trade 1 — Daily Directional,Trade 1,SHORT,MARKET,4510.0,4589.0,4431.0,4352.0,,79.0,band0845,baseline,FILLED,2026-05-26,IN BAND (+0.25R) market at 08:45,,2026-05-26 08:45:00,4529.78,59.22,0.75,Unit 3,4507.58,2026-05-26 23:45:00,card runner time-stop at entry-session close,0.375,0.031
2026-05-25_Trade_2,2026-05-25,Trade 2 — Pivot (TRANSITION regime),Trade 2,n/a,,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-25_Trade_3C,2026-05-25,Trade 3C — Momentum-Breakout,Trade 3C,n/a,,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-26_Trade_1,2026-05-26,Trade 1 - Daily Directional (LONG),Trade 1,LONG,MARKET,4562.69,4481.34,4644.04,4725.4,,81.35,band0845,baseline,NO FILL,2026-05-27,,08:45 4493.4 was +0.85R beyond entry; no recovery to 4522.0 by cut-off,,,,,All,,,,0.0,0.0
2026-05-26_Trade_2,2026-05-26,"Trade 2 - Pivot, regime-aware (TRANSITION -> breakout side, LONG)",Trade 2,LONG,STOP,4561.86,4520.21,4608.29,4631.09,4653.9,41.64,band0845,baseline,NO FILL,2026-05-27,,08:45 4493.4 was +1.64R beyond entry; no recovery to 4541.0 by cut-off,,,,,All,,,,0.0,0.0
2026-05-26_Trade_3C,2026-05-26,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,n/a,,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-05-27_Trade_1,2026-05-27,Trade 1 — Daily Directional (direction-of-the-day expression),Trade 1,SHORT,MARKET,4489.65,4597.0,4382.3,4274.95,,107.35,band0845,baseline,FILLED,2026-05-28,WAITED for return to entry,,2026-05-28 19:15:00,4489.65,107.35,1.0,Unit 1,4382.3,2026-06-05 16:45:00,TP1 reached,1.0,1.0
2026-05-27_Trade_1,2026-05-27,Trade 1 — Daily Directional (direction-of-the-day expression),Trade 1,SHORT,MARKET,4489.65,4597.0,4382.3,4274.95,,107.35,band0845,baseline,FILLED,2026-05-28,WAITED for return to entry,,2026-05-28 19:15:00,4489.65,107.35,1.0,Unit 2,4274.95,2026-06-08 08:30:00,TP2 reached,2.0,2.0
