card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-06-03_Trade_3A,2026-06-03,"Trade 3A - Momentum-Pullback, 57.5% fib retracement (TREND_UP fork)",Trade 3A,LONG,card,FILLED,LIMIT touched,2026-06-04 11:15:00,7532.54,84.01,1.0,3,-0.544,-0.544
2026-06-04_Trade_1,2026-06-04,Trade 1 - Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-04_Trade_2,2026-06-04,Trade 2 - Pivot (TREND_UP breakout),Trade 2,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-06-04_Trade_3A,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-05_Trade_1,2026-06-05,"Trade 1 - Daily Directional (SUPPRESSED, sub-threshold conviction)",Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-05_Trade_2,2026-06-05,"Trade 2 - Pivot, transition regime, breakout-side long above the daily pivot",Trade 2,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-06-08 09:00:00,7386.5,169.26,6.558,1,0.0,0.0
2026-06-05_Trade_3C,2026-06-05,"Trade 3C - Momentum-Breakout (SUPPRESSED, no confirmed break of the 25-session range)",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-08_Trade_1,2026-06-08,"Trade 1 - Daily Directional (SHORT, market at the daily-open anchor)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-09 09:00:00,7432.1,48.8,0.552,3,-1.0,-1.0
2026-06-08_Trade_2,2026-06-08,"Trade 2 - Pivot, regime-aware: TRANSITION branch, downside-breakout side only, on the corroborated weekly tiers (SHORT sell limit)",Trade 2,SHORT,card,FILLED,LIMIT touched,2026-06-09 13:00:00,7447.17,88.53,1.0,3,1.33,1.33
2026-06-08_Trade_3C,2026-06-08,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break of the 25-session range",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-09_Trade_1,2026-06-09,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-10 09:00:00,7364.2,124.81,1.6,3,0.649,1.639
2026-06-09_Trade_2,2026-06-09,"Trade 2 - Pivot, transition breakout side (SHORT)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-09_Trade_3C,2026-06-09,Trade 3C - Momentum-Breakout (transition regime) - SUPPRESSED,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-10_Trade_1,2026-06-10,"Trade 1 - Daily Directional, SHORT, market at the daily-open anchor",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-11 09:00:00,7305.3,201.71,1.685,3,-0.419,-0.02
2026-06-10_Trade_2,2026-06-10,"Trade 2 - Pivot, TRANSITION branch, downside breakout side, SHORT sell stop below daily P",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-11 09:00:00,7305.3,170.3,1.484,3,-1.0,-1.0
2026-06-10_Trade_3C,2026-06-10,Trade 3C - Momentum-Breakout - SUPPRESSED: no confirmed close beyond the 25-day boundary,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-11_Trade_1,2026-06-11,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, bearish bias)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-12 09:00:00,7390.4,96.62,0.449,3,-0.817,-0.918
2026-06-11_Trade_2,2026-06-11,"Trade 2 - Pivot, regime-aware (TRANSITION branch, breakout side only)",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-11_Trade_3C,2026-06-11,Trade 3C - Momentum-Breakout (TRANSITION fork),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-15_Trade_1,2026-06-15,"Trade 1 - Daily Directional, LONG, market at the daily-open anchor",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-06-16 09:00:00,7553.1,212.71,2.324,3,-0.436,0.311
2026-06-15_Trade_2,2026-06-15,"Trade 2 - Pivot, TRANSITION branch, upside breakout side, LONG buy limit above daily P",Trade 2,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-06-15_Trade_3C,2026-06-15,Trade 3C - Momentum-Breakout - SUPPRESSED: no confirmed break of the 25-session range (price test; corroboration gate does not apply),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-16_Trade_1,2026-06-16,"Trade 1 - Daily Directional (LONG, market at the daily-open anchor)",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-06-17 09:00:00,7539.8,28.3,0.545,3,-1.0,-1.0
2026-06-16_Trade_2,2026-06-16,"Trade 2 - Pivot, regime-aware (TRANSITION, breakout side only) - SUPPRESSED",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-16_Trade_3C,2026-06-16,Trade 3C - Momentum-Breakout (regime TRANSITION) - SUPPRESSED,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-17_Trade_1,2026-06-17,"Trade 1 - Daily Directional (LONG, market at daily-open anchor)",Trade 1,LONG,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-06-18 09:00:00,7483.0,5.16,0.115,1,0.0,0.0
2026-06-17_Trade_2,2026-06-17,"Trade 2 - Pivot, TRANSITION branch (breakout side only) - SUPPRESSED",Trade 2,LONG,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-17_Trade_3C,2026-06-17,Trade 3C - Momentum-Breakout (regime fork: TRANSITION -> 3C) - SUPPRESSED,Trade 3C,LONG,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-18_Trade_1,2026-06-18,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, conviction -0.68)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-19 09:00:00,7468.9,16.79,0.289,3,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,"Trade 2 - Pivot, regime-aware (TRANSITION branch, downside breakout side, SHORT sell limit)",Trade 2,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-19 09:00:00,7468.9,29.9,0.619,3,-1.0,-1.0
2026-06-18_Trade_3C,2026-06-18,Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-06-22 09:00:00,7486.5,41.94,0.726,3,-0.704,-0.785
2026-06-19_Trade_2,2026-06-19,"Trade 2 - Pivot, transition breakout side (LONG)",Trade 2,LONG,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-22 09:00:00,7486.5,37.37,0.731,3,0.807,0.321
2026-06-19_Trade_3C,2026-06-19,Trade 3C - Momentum-Breakout - SUPPRESSED (no confirmed 25-session range break at D-1),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-24_Trade_1,2026-06-24,Trade 1 - Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-25 09:00:00,7414.1,47.58,0.545,3,-0.408,-0.677
2026-06-24_Trade_2,2026-06-24,"Trade 2 - Pivot, regime-aware (TREND branch, TREND_DOWN) - SUPPRESSED",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-24_Trade_3A,2026-06-24,Trade 3A - Momentum-Pullback (TREND_DOWN fork) - SUPPRESSED,Trade 3A,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-25_Trade_1,2026-06-25,Trade 1 - Daily Directional - SUPPRESSED,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-25_Trade_2,2026-06-25,"Trade 2 - Pivot, regime-aware (TRANSITION, breakout side only) - SHORT",Trade 2,SHORT,card,FILLED,LIMIT touched,2026-06-26 18:15:00,7380.18,36.8,1.0,3,-0.238,-0.238
2026-06-25_Trade_3C,2026-06-25,Trade 3C - Momentum-Breakout (regime TRANSITION) - SUPPRESSED,Trade 3C,SHORT,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-26_Trade_1,2026-06-26,"Trade 1 - Daily Directional (market at daily-open anchor, SHORT)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-29 09:00:00,7402.8,56.33,0.604,3,-0.889,-0.933
2026-06-26_Trade_2,2026-06-26,"Trade 2 - Pivot, TRANSITION breakout side only (sell limit at the daily pivot offset, SHORT)",Trade 2,SHORT,card,SKIPPED_MICRO_R,LIMIT already marketable at 09:00 - filled at open,2026-06-29 09:00:00,7402.8,9.72,0.237,1,0.0,0.0
2026-06-26_Trade_3C,2026-06-26,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break of the 25-session range",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-30 09:00:00,7456.2,110.29,0.478,3,-0.76,-0.885
2026-06-29_Trade_2,2026-06-29,"Trade 2 - Pivot, breakout side (transitional regime, down-break)",Trade 2,SHORT,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-06-30 09:00:00,7456.2,74.08,1.823,1,0.0,0.0
2026-06-29_Trade_3C,2026-06-29,Trade 3C - Momentum-Breakout (transitional regime) - SUPPRESSED,Trade 3C,SHORT,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-30_Trade_1,2026-06-30,Trade 1 - Daily Directional - SUPPRESSED (directional conviction below threshold),Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-30_Trade_2,2026-06-30,"Trade 2 - Pivot, trend branch (short across the daily pivot)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-30_Trade_3A,2026-06-30,"Trade 3A - Momentum-Pullback, 57.5% retracement short (trending-bearish fork)",Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-01_Trade_1,2026-07-01,"Trade 1 - Daily Directional (market at the daily-open anchor, LONG)",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-02 09:00:00,7489.7,61.87,0.945,3,-1.0,-1.0
2026-07-01_Trade_2,2026-07-01,"Trade 2 - Pivot, TREND branch (buy limit 10% of the way from the daily pivot to first resistance)",Trade 2,LONG,card,FILLED,LIMIT touched,2026-07-02 09:00:00,7486.91,59.08,1.0,3,0.57,0.57
2026-07-01_Trade_3A,2026-07-01,Trade 3A - Momentum-Pullback (buy limit at the 57.5% retracement of the 26-30 Jun up-leg),Trade 3A,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-07-02_Trade_1,2026-07-02,"Trade 1 - Daily Directional (LONG, momentum continuation)",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-03 09:00:00,7502.3,72.5,1.223,3,-0.111,0.087
2026-07-02_Trade_2,2026-07-02,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side)",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-02_Trade_3C,2026-07-02,Trade 3C - Momentum-Breakout (25-day range),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-03_Trade_1,2026-07-03,Trade 1 - Daily Directional,Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-06 09:00:00,7499.8,96.01,1.391,3,-0.026,0.355
2026-07-03_Trade_2,2026-07-03,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-07-06 09:00:00,7499.8,68.12,1.264,3,-0.502,-0.37
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,LONG,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-09_Trade_1,2026-07-09,"Trade 1 - Daily Directional (SHORT, conviction score -0.61)",Trade 1,SHORT,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-10 09:00:00,7528.9,5.06,0.112,1,0.0,0.0
2026-07-09_Trade_2,2026-07-09,"Trade 2 - Pivot, TRANSITION branch, downside breakout side only (SHORT sell stop below daily P)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-09_Trade_3C,2026-07-09,Trade 3C - Momentum-Breakout (25-day range) - SUPPRESSED,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-13 09:00:00,7533.5,53.28,0.851,3,-0.812,-0.84
2026-07-10_Trade_2,2026-07-10,Trade 2 - Pivot (regime-aware),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-10_Trade_3C,2026-07-10,Trade 3C - Momentum-Breakout,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-14 09:00:00,7524.5,18.55,0.272,3,-1.0,-1.0
2026-07-13_Trade_2,2026-07-13,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-13_Trade_3C,2026-07-13,Trade 3C - Momentum-Breakout,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-14_Trade_1,2026-07-14,"Trade 1 - Daily Directional (LONG, conviction +0.28 >= 0.25 threshold)",Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-15 09:00:00,7565.8,90.68,2.105,3,-0.324,0.422
2026-07-14_Trade_2,2026-07-14,"Trade 2 - Pivot, TRANSITION branch, upside breakout side only",Trade 2,LONG,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-07-15 09:00:00,7565.8,63.84,2.079,3,0.033,1.147
2026-07-14_Trade_3C,2026-07-14,"Trade 3C - Momentum-Breakout (regime fork: TRANSITION) - SUPPRESSED, no confirmed break",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-15_Trade_1,2026-07-15,Trade 1 - Daily Directional,Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-16 09:00:00,7574.7,86.6,1.485,3,-0.853,-0.782
2026-07-15_Trade_2,2026-07-15,"Trade 2 - Pivot (TRANSITION, breakout side only)",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-15_Trade_3C,2026-07-15,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_1,2026-07-16,"Trade 1 - Daily Directional (LONG, conviction +0.2750 >= 0.25 threshold)",Trade 1,LONG,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-07-17 09:00:00,7469.6,53.0,1.033,1,0.0,0.0
2026-07-16_Trade_2,2026-07-16,"Trade 2 - Pivot, regime-aware (TRANSITION branch) - SUPPRESSED, no breakout side identified",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_3C,2026-07-16,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break",Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-17_Trade_1,2026-07-17,Trade 1 - Daily Directional - SUPPRESSED (directional conviction below threshold),Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-17_Trade_2,2026-07-17,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side) - SUPPRESSED",Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-17_Trade_3C,2026-07-17,Trade 3C - Momentum-Breakout (25-day range) - SUPPRESSED (not eligible),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-20_Trade_1,2026-07-20,Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-07-21 09:00:00,7482.7,31.99,0.551,3,-1.0,-1.0
2026-07-20_Trade_2,2026-07-20,"Pivot (TRANSITION, breakout side only)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Momentum-Breakout,Trade 3C,SHORT,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-21_Trade_1,2026-07-21,"Trade 1 - Daily Directional (SHORT, bearish continuation)",Trade 1,SHORT,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-07-22 09:00:00,7499.0,15.73,0.231,1,0.0,0.0
2026-07-21_Trade_2,2026-07-21,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side, SHORT)",Trade 2,SHORT,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-22 09:00:00,7499.0,11.22,0.428,1,0.0,0.0
