card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-05-14_Trade_2,2026-05-14,Trade 2 — Regime-aware Pivot (indicative),Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-14_Trade_3C,2026-05-14,Trade 3 — Complex (3C transition breakout),Trade 3C,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-18 09:00:00,4530.98,165.02,2.662,3,-0.701,-0.204
2026-05-15_Trade_1,2026-05-15,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-18 09:00:00,4530.98,259.02,1.877,3,0.176,1.207
2026-05-15_Trade_2,2026-05-15,Trade 2 — Pivot (TREND_DOWN: short entry on retest of broken pivot),Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-15_Trade_3C,2026-05-15,Trade 3C — Momentum-Breakout (regime: TRANSITION; VOLator slope positive disqualifies pure RANGE / 3B mean-reversion),Trade 3C,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-18 09:00:00,4530.98,117.02,1.5,3,0.314,0.972
2026-05-18_Trade_1,2026-05-18,Trade 1 — Daily Directional (score-driven),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-19 09:00:00,4540.77,107.23,1.247,3,0.853,1.31
2026-05-18_Trade_2,2026-05-18,"Trade 2 — Pivot (regime-aware) — TRANSITION regime, breakout-side only",Trade 2,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-28 09:00:00,4387.87,188.13,1.881,3,-0.646,-0.333
2026-05-18_Trade_3C,2026-05-18,Trade 3C — Momentum-Breakout (regime_label = TRANSITION),Trade 3C,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-28 09:00:00,4387.87,177.13,1.826,3,-1.0,-1.0
2026-05-19_Trade_1,2026-05-19,"Trade 1 — Daily Directional (SHORT, conviction-based)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-20 09:00:00,4472.89,124.61,2.167,3,-0.087,0.978
2026-05-19_Trade_2,2026-05-19,"Trade 2 — Pivot, Regime-Aware (TREND_DOWN: pivot breakout, SHORT side)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-05-20 09:00:00,4472.89,207.11,1.972,3,0.476,1.911
2026-05-19_Trade_3A,2026-05-19,Trade 3A — Regime-Driven Complex: Momentum-Pullback SHORT (TREND_DOWN active),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-20_Trade_1,2026-05-20,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-21 09:00:00,4527.83,32.4,0.578,3,-0.825,-0.899
2026-05-20_Trade_2,2026-05-20,"Trade 2 — Pivot (regime-aware), TREND-DOWN variant",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-20_Trade_3C,2026-05-20,Trade 3 — Momentum-Breakout (3C variant). Regime fork: TREND_DOWN → 3C selected over 3A (pullback) and 3B (mean-reversion) per §3 fork rules.,Trade 3C,SHORT,card,FILLED,STOP touched,2026-05-21 16:15:00,4496.0,44.5,1.0,3,-1.0,-1.0
2026-05-21_Trade_1,2026-05-21,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-22 09:00:00,4511.43,83.91,0.792,3,1.456,0.945
2026-05-21_Trade_2,2026-05-21,"Trade 2 — Pivot (regime-aware, TREND_DOWN branch)",Trade 2,SHORT,card,FILLED,STOP touched,2026-05-22 17:00:00,4500.04,27.24,1.0,3,-1.0,-1.0
2026-05-21_Trade_3A,2026-05-21,Trade 3 — Momentum-Pullback (variant 3A; TREND_DOWN),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-22_Trade_1,2026-05-22,Trade 1 — Daily Directional,Trade 1,SHORT,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-05-25 09:00:00,4553.34,6.16,0.146,1,0.0,0.0
2026-05-22_Trade_2,2026-05-22,Trade 2 — Pivot (TRANSITION regime — breakout side only),Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-22_Trade_3C,2026-05-22,Trade 3 — Momentum-Breakout (variant 3C),Trade 3C,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-08 09:00:00,4292.13,391.87,1.555,3,-0.469,-0.175
2026-05-25_Trade_1,2026-05-25,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-26 09:00:00,4527.17,61.83,0.783,3,0.291,0.01
2026-05-25_Trade_2,2026-05-25,Trade 2 — Pivot (TRANSITION regime),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-05-25_Trade_3C,2026-05-25,Trade 3C — Momentum-Breakout,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-05-26_Trade_1,2026-05-26,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-05-27 09:00:00,4497.71,16.37,0.201,1,0.0,0.0
2026-05-26_Trade_2,2026-05-26,"Trade 2 - Pivot, regime-aware (TRANSITION -> breakout side, LONG)",Trade 2,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-05-26_Trade_3C,2026-05-26,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-05-27_Trade_1,2026-05-27,Trade 1 — Daily Directional (direction-of-the-day expression),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-05-28 09:00:00,4387.87,209.13,1.948,3,0.017,0.981
2026-05-27_Trade_2,2026-05-27,"Trade 2 — Pivot, trend-following short across the daily pivot.",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-27_Trade_3A,2026-05-27,Trade 3 → variant 3A — Momentum-Pullback short (regime fork to 3A on a TREND_DOWN label).,Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-28_Trade_1,2026-05-28,"Daily directional short, entered at session anchor",Trade 1,SHORT,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-05-29 09:00:00,4514.93,4.93,0.07,1,0.0,0.0
2026-05-28_Trade_2,2026-05-28,Regime-aware pivot trade. Active regime: TRANSITIONAL → breakout-side bias. Broken side = SHORT.,Trade 2,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-05-29 09:00:00,4514.93,30.07,0.567,3,-1.0,-1.0
2026-05-28_Trade_3C,2026-05-28,Trade 3C — regime-driven transition breakout. Regime TRANSITIONAL with bearish lean → broken-side direction = SHORT.,Trade 3C,SHORT,card,FILLED,MARKET at 16:30 open,2026-06-08 16:30:00,4331.33,148.67,2.563,3,0.05,1.692
2026-05-29_Trade_1,2026-05-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-06-01 09:00:00,4518.03,23.77,0.173,1,0.0,0.0
2026-05-29_Trade_2,2026-05-29,"Trade 2 - Pivot, regime-aware (TREND_DOWN breakout, SHORT)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-05-29_Trade_3A,2026-05-29,"Trade 3A - Momentum-Pullback (TREND_DOWN, SHORT)",Trade 3A,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-01 09:00:00,4518.03,117.37,0.911,3,1.715,1.472
2026-06-01_Trade_1,2026-06-01,Trade 1 — Directional (tactical long),Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-06-02 09:00:00,4517.0,31.0,0.585,3,-1.0,-1.0
2026-06-01_Trade_2,2026-06-01,Trade 2 — Regime-aware pivot,Trade 2,LONG,card,FILLED,LIMIT touched,2026-06-02 16:45:00,4505.0,45.0,1.0,3,-1.0,-1.0
2026-06-01_Trade_3B,2026-06-01,Trade 3 — Regime-driven complex (fork 3B: range/breakout),Trade 3B,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-06-02_Trade_1,2026-06-02,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-03 09:00:00,4457.05,90.95,1.516,3,0.515,1.297
2026-06-02_Trade_2,2026-06-02,"Trade 2 - Pivot, regime-aware (SHORT-from-resistance)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-02_Trade_3B,2026-06-02,Trade 3 - Regime-driven complex → fork 3B (Mean-Reversion),Trade 3B,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-03 09:00:00,4457.05,142.95,2.859,3,0.427,3.08
2026-06-03_Trade_1,2026-06-03,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-04 09:00:00,4469.22,89.88,1.545,3,0.39,1.146
2026-06-03_Trade_2,2026-06-03,Trade 2 - Pivot (TRANSITION),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-03_Trade_3C,2026-06-03,Trade 3C - Momentum-Breakout,Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-04_Trade_1,2026-06-04,Trade 1 — Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-05 09:00:00,4440.52,91.59,0.995,3,1.419,1.407
2026-06-04_Trade_2,2026-06-04,"Trade 2 — Pivot (TREND_DOWN breakout, SHORT)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-05 09:00:00,4440.52,60.62,1.764,3,0.86,2.281
2026-06-04_Trade_3A,2026-06-04,"Trade 3A — Momentum-Pullback (TREND_DOWN, SHORT)",Trade 3A,SHORT,card,FILLED,LIMIT touched,2026-06-05 10:15:00,4463.69,155.7,1.0,3,0.812,0.812
2026-06-05_Trade_1,2026-06-05,Trade 1 - Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-05_Trade_2,2026-06-05,"Trade 2 - Pivot, regime-aware (RANGE - mean-reversion fade)",Trade 2,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-06-08 09:00:00,4292.13,29.18,0.347,1,0.0,0.0
2026-06-05_Trade_3B,2026-06-05,Trade 3 - Mean-Reversion (variant 3B; regime = RANGE),Trade 3B,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-06-08 09:00:00,4292.13,115.02,2.476,1,0.0,0.0
2026-06-08_Trade_1,2026-06-08,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,UNPRICED,,,,,,1,0.0,0.0
2026-06-08_Trade_2,2026-06-08,"Trade 2 - Pivot, regime-aware (SHORT / trend)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-08_Trade_3C,2026-06-08,Trade 3C - Momentum-Breakout (SHORT),Trade 3C,SHORT,card,FILLED,STOP touched,2026-06-09 17:15:00,4309.0,63.0,1.0,3,2.085,2.085
2026-06-09_Trade_1,2026-06-09,Trade 1 - Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-10 09:00:00,4205.19,198.81,2.185,3,0.161,1.537
2026-06-09_Trade_2,2026-06-09,"Trade 2 - Pivot (TREND_DOWN, breakout-follow)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-10 09:00:00,4205.19,155.81,3.315,3,-0.2,1.652
2026-06-09_Trade_3A,2026-06-09,Trade 3A - Momentum-Pullback (TREND_DOWN),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-10_Trade_1,2026-06-10,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-11 09:00:00,4094.32,273.68,3.509,3,-0.125,2.07
2026-06-10_Trade_2,2026-06-10,Trade 2 - Pivot (TREND_DOWN),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-10_Trade_3A,2026-06-10,Trade 3A - Momentum-Pullback (SHORT),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-11_Trade_1,2026-06-11,Trade 1 - Daily Directional,Trade 1,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-11_Trade_2,2026-06-11,Trade 2 - Pivot (regime-aware breakout-side),Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-11_Trade_3A,2026-06-11,Trade 3A - Momentum-Pullback (TREND_DOWN fork),Trade 3A,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-12 09:00:00,4173.36,34.64,0.63,3,-1.0,-1.0
2026-06-15_Trade_1,2026-06-15,Trade 1 — Daily Directional (SHORT — TREND_DOWN regime),Trade 1,SHORT,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-06-16 09:00:00,4315.98,57.73,0.706,1,0.0,0.0
2026-06-15_Trade_2,2026-06-15,"Trade 2 — Pivot, regime-aware (SHORT — TREND_DOWN pivot breakdown)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-15_Trade_3A,2026-06-15,Trade 3 — Momentum-Pullback 3A (SHORT — TREND_DOWN),Trade 3A,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-16 09:00:00,4315.98,75.2,0.437,3,2.084,0.347
2026-06-16_Trade_1,2026-06-16,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-06-17 09:00:00,4326.52,179.95,1.073,3,-0.794,-0.779
2026-06-16_Trade_2,2026-06-16,"Trade 2 - Pivot, TRANSITION breakout-side (LONG, indicative)",Trade 2,LONG,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-17 09:00:00,4326.52,142.22,4.465,3,-0.389,1.728
2026-06-16_Trade_3C,2026-06-16,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-17_Trade_1,2026-06-17,Trade 1 - Daily Directional,Trade 1,LONG,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-06-18 09:00:00,4308.08,5.08,0.137,1,0.0,0.0
2026-06-17_Trade_2,2026-06-17,Trade 2 - Pivot (regime-aware),Trade 2,LONG,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-06-18 09:00:00,4308.08,19.68,0.452,3,-1.0,-1.0
2026-06-17_Trade_3A,2026-06-17,Trade 3 - Regime-driven (fork: 3A Momentum-Pullback),Trade 3A,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-06-18_Trade_1,2026-06-18,Trade 1 - Daily Directional,Trade 1,LONG,card,SKIPPED_MALFORMED,MARKET at 09:00 open,2026-06-19 09:00:00,4139.62,148.38,2.318,1,0.0,0.0
2026-06-18_Trade_2,2026-06-18,Trade 2 - Pivot (TRANSITION),Trade 2,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-18_Trade_3A,2026-06-18,Trade 3A - Momentum-Pullback (TRANSITION → fork defaults to 3A),Trade 3A,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-06-19 09:00:00,4139.62,126.38,2.43,1,0.0,0.0
2026-06-19_Trade_1,2026-06-19,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-22 09:00:00,4193.85,119.75,0.956,3,0.038,-0.008
2026-06-19_Trade_2,2026-06-19,"Trade 2 — Pivot (TREND_DOWN, trend-following)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-22 09:00:00,4193.85,80.01,1.667,3,0.97,2.283
2026-06-19_Trade_3A,2026-06-19,Trade 3 — Momentum-Pullback (variant 3A),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-23_Trade_1,2026-06-23,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-24 09:00:00,4075.93,189.07,2.124,3,0.184,1.516
2026-06-23_Trade_2,2026-06-23,"Trade 2 — Pivot (regime-aware, TREND_DOWN)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-23_Trade_3A,2026-06-23,Trade 3A — Momentum-Pullback (TREND_DOWN selected),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-24_Trade_1,2026-06-24,"Trade 1 - Daily Directional (SHORT, TREND_DOWN regime)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-25 09:00:00,3986.39,357.17,2.465,3,-0.434,0.396
2026-06-24_Trade_2,2026-06-24,"Trade 2 - Pivot (regime-aware, INDICATIVE)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-24_Trade_3A,2026-06-24,Trade 3A - Momentum-Pullback (SHORT),Trade 3A,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-25 09:00:00,3986.39,214.11,2.35,3,-0.48,0.222
2026-06-25_Trade_1,2026-06-25,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-26 09:00:00,4007.97,132.03,1.065,3,-0.852,-0.842
2026-06-25_Trade_2,2026-06-25,"Trade 2 - Pivot, regime-aware (TREND_DOWN → trend-follow short across pivot)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-26 09:00:00,4007.97,73.03,1.49,3,-1.0,-1.0
2026-06-25_Trade_3A,2026-06-25,"Trade 3A - Momentum-Pullback (TREND_DOWN, SHORT)",Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-26_Trade_1,2026-06-26,Trade 1 — Daily Directional,Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-06-29 09:00:00,4055.09,40.91,0.731,3,-0.087,-0.333
2026-06-26_Trade_2,2026-06-26,"Trade 2 — Pivot (Trend-Following, TREND_DOWN)",Trade 2,SHORT,card,FILLED,STOP touched,2026-06-29 17:00:00,4015.0,47.0,1.0,3,-0.333,-0.333
2026-06-26_Trade_3A,2026-06-26,"Trade 3 — Momentum-Pullback (3A, TREND_DOWN)",Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-06-30 09:00:00,3978.05,66.95,1.08,3,-1.0,-1.0
2026-06-29_Trade_2,2026-06-29,"Trade 2 - Pivot, Trend-Following (SHORT)",Trade 2,SHORT,card,FILLED,LIMIT touched,2026-06-30 09:30:00,4031.0,47.0,1.0,3,0.993,0.993
2026-06-29_Trade_3A,2026-06-29,Trade 3A - Momentum-Pullback (SHORT),Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-06-30_Trade_1,2026-06-30,Trade 1 - Daily Directional,Trade 1,SHORT,card,FILLED,LIMIT touched,2026-07-01 16:30:00,4062.0,34.0,1.0,3,-1.0,-1.0
2026-06-30_Trade_2,2026-06-30,"Trade 2 - Pivot (regime-aware, TREND)",Trade 2,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-07-01 09:00:00,3973.9,88.1,2.67,3,0.024,1.735
2026-06-30_Trade_3A,2026-06-30,Trade 3 - Complex (fork → 3A Momentum-Pullback),Trade 3A,SHORT,card,FILLED,LIMIT touched,2026-07-01 16:30:00,4075.0,25.0,1.0,3,-0.333,-0.333
2026-07-01_Trade_1,2026-07-01,Trade 1 — Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-01_Trade_2,2026-07-01,"Trade 2 — Pivot, TREND-continuation (medium regime TREND_DOWN)",Trade 2,SHORT,card,FILLED,LIMIT touched,2026-07-02 09:15:00,4077.64,37.62,1.0,3,-1.0,-1.0
2026-07-01_Trade_3A,2026-07-01,Trade 3A — Momentum-Pullback (regime TREND_DOWN; sell the counter-trend bounce),Trade 3A,SHORT,card,SKIPPED_MICRO_R,MARKET at 09:00 open,2026-07-02 09:00:00,4066.13,11.51,0.223,1,0.0,0.0
2026-07-02_Trade_1,2026-07-02,Trade 1 — Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-02_Trade_2,2026-07-02,"Trade 2 — Pivot (regime-aware, TRANSITION → sell rally into resistance)",Trade 2,SHORT,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-03 09:00:00,4171.18,106.18,2.027,1,0.0,0.0
2026-07-02_Trade_3A,2026-07-02,"Trade 3 — Complex (fork → 3A Momentum-Pullback, short side)",Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-03_Trade_1,2026-07-03,Trade 1 — Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-03_Trade_2,2026-07-03,"Trade 2 — Pivot, range-fade variant (TRANSITION regime)",Trade 2,SHORT,card,FILLED,LIMIT already marketable at 09:00 - filled at open,2026-07-06 09:00:00,4148.08,34.92,0.919,3,2.472,2.19
2026-07-03_Trade_3A,2026-07-03,"Trade 3A — Momentum-Pullback (fork selected: TRANSITION with short-term bullish impulse → buy the pullback, tight)",Trade 3A,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-07-06_Trade_1,2026-07-06,Trade 1 — Daily Directional (LONG — direction score +0.43),Trade 1,LONG,card,FILLED,MARKET at 09:00 open,2026-07-07 09:00:00,4123.88,28.39,0.336,3,-1.0,-1.0
2026-07-06_Trade_2,2026-07-06,"Trade 2 — Pivot (TRANSITION, breakout side only — LONG)",Trade 2,LONG,card,NO FILL,,,,,,1,0.0,0.0
2026-07-06_Trade_3C,2026-07-06,Trade 3 — Momentum-Breakout 3C (TRANSITION regime),Trade 3C,LONG,card,FILLED,MARKET at 09:00 open,2026-08-06 09:00:00,4267.27,94.47,1.81,3,1.705,3.895
2026-07-07_Trade_1,2026-07-07,Trade 1 - Daily Directional (LONG),Trade 1,LONG,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-07_Trade_2,2026-07-07,"Trade 2 - Pivot, TRANSITION (breakout-side only)",Trade 2,LONG,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-07_Trade_3C,2026-07-07,"Trade 3 - Momentum-Breakout 3C (TRANSITION, armed)",Trade 3C,LONG,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-09_Trade_1,2026-07-09,Trade 1 - Daily Directional (SHORT),Trade 1,SHORT,card,FILLED,STOP touched,2026-07-10 11:30:00,4103.0,45.0,1.0,3,0.88,0.88
2026-07-09_Trade_2,2026-07-09,"Trade 2 - Pivot, Range-Aware (SHORT fade of resistance)",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-09_Trade_3B,2026-07-09,"Trade 3B - Mean-Reversion (range fade, regime-driven)",Trade 3B,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,SHORT,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-10_Trade_2,2026-07-10,"Trade 2 - Pivot, regime-aware. TREND_DOWN branch: fade rallies into resistance rather than buy dips into support.",Trade 2,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-10_Trade_3A,2026-07-10,Trade 3A - Momentum-Pullback. Variant selected by the TREND_DOWN regime fork: sell the retracement of the dominant downswing.,Trade 3A,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-13_Trade_2,2026-07-13,Trade 2 - Pivot (regime-aware); RANGE regime -> fade toward pivot,Trade 2,LONG,card,SKIPPED_MALFORMED,LIMIT already marketable at 09:00 - filled at open,2026-07-14 09:00:00,4031.43,27.57,1.06,1,0.0,0.0
2026-07-13_Trade_3B,2026-07-13,Trade 3B - Mean-Reversion (RANGE + KER below trend threshold + flat VOLator slope),Trade 3B,SHORT,card,NO FILL,,,,,,1,0.0,0.0
2026-07-14_Trade_1,2026-07-14,"Trade 1 - Daily Directional (SHORT - bearish continuation, below-pivot)",Trade 1,SHORT,card,FILLED,MARKET at 09:00 open,2026-07-15 09:00:00,4035.2,66.8,1.568,3,0.271,0.992
2026-07-14_Trade_2,2026-07-14,"Trade 2 - Pivot (regime-aware, RANGE-edge fade)",Trade 2,SHORT,card,UNPRICED,,,,,,1,0.0,0.0
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (fork target - SHORT),Trade 3A,SHORT,card,FILLED,STOP already marketable at 09:00 - filled at open,2026-07-15 09:00:00,4035.2,56.8,1.291,3,0.291,0.667
2026-07-15_Trade_1,2026-07-15,Trade 1 — Daily Directional,Trade 1,n/a,card,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-15_Trade_2,2026-07-15,"Trade 2 — Pivot, TRANSITION regime (breakout side only)",Trade 2,LONG,card,FILLED,MARKET at 09:00 open,2026-07-23 09:00:00,4124.13,115.63,1.034,3,-1.0,-1.0
