card_id,report_date,strategy,family,direction,policy,fill_status,entry_rule,fill_ts,fill_px,R_points,risk_vs_card,units,blended_R,blended_R_card
2026-06-05_Trade_2,2026-06-05,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,usopen,SKIPPED_MALFORMED,LIMIT already marketable at 16:30 - filled at open,2026-06-08 16:30:00,7451.8,60.2,1.038,1,0.0,0.0
2026-06-05_Trade_3A,2026-06-05,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-08_Trade_1,2026-06-08,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,SKIPPED_MICRO_R,MARKET at 16:30 open,2026-06-09 16:30:00,7454.4,20.6,0.226,1,0.0,0.0
2026-06-08_Trade_3A,2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),Trade 3A,SHORT,usopen,FILLED,LIMIT touched,2026-06-09 16:30:00,7460.0,105.0,1.0,3,0.679,0.679
2026-06-09_Trade_1,2026-06-09,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-06-10 16:30:00,7351.1,132.9,1.329,3,0.06,0.408
2026-06-09_Trade_3A,2026-06-09,Trade 3A - Momentum-Pullback (sell limit daily P),Trade 3A,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-10_Trade_1,2026-06-10,Trade 1 - Daily Directional (sell stop),Trade 1,SHORT,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-11 16:30:00,7305.0,171.0,1.171,3,-0.841,-0.814
2026-06-10_Trade_2,2026-06-10,Trade 2 - Pivot (sell limit weekly P),Trade 2,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-10_Trade_3C,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),Trade 3C,SHORT,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-11 16:30:00,7305.0,91.0,1.23,3,-1.0,-1.0
2026-06-11_Trade_1,2026-06-11,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-06-12 16:30:00,7420.9,131.55,0.462,3,-0.7,-0.861
2026-06-11_Trade_3A,2026-06-11,Trade 3A - Momentum-Pullback (57.5% rally-sell),Trade 3A,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-15_Trade_1,2026-06-15,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-06-16 16:30:00,7562.9,223.99,2.419,3,-0.459,0.309
2026-06-15_Trade_2,2026-06-15,Trade 2 - Pivot (buy stop daily R1),Trade 2,LONG,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-16 16:30:00,7562.9,146.04,2.702,3,-0.753,-0.334
2026-06-15_Trade_3C,2026-06-15,Trade 3C - Breakout (buy stop 5-day swing high),Trade 3C,LONG,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-16 16:30:00,7562.9,145.94,2.205,3,-0.698,-0.334
2026-06-16_Trade_1,2026-06-16,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-06-17 16:30:00,7531.7,142.46,3.392,3,-0.106,2.032
2026-06-16_Trade_2,2026-06-16,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-16_Trade_3A,2026-06-16,Trade 3A - Momentum-Pullback (pivot confluence),Trade 3A,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-17_Trade_1,2026-06-17,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-06-18 16:30:00,7514.1,39.1,0.471,3,-1.0,-1.0
2026-06-17_Trade_2,2026-06-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-06-18 16:30:00,7514.1,44.1,0.774,3,-1.0,-1.0
2026-06-17_Trade_3A,2026-06-17,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-18_Trade_1,2026-06-18,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,SKIPPED_MICRO_R,MARKET at 16:30 open,2026-06-19 16:30:00,7496.5,4.5,0.056,1,0.0,0.0
2026-06-18_Trade_2,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),Trade 2,SHORT,usopen,SKIPPED_MICRO_R,LIMIT already marketable at 16:30 - filled at open,2026-06-19 16:30:00,7496.5,9.5,0.17,1,0.0,0.0
2026-06-18_Trade_3C,2026-06-18,Trade 3C - Momentum-Breakout (sell stop),Trade 3C,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-06-22 16:30:00,7513.1,48.1,1.352,3,-0.392,-0.177
2026-06-19_Trade_2,2026-06-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,usopen,FILLED,LIMIT touched,2026-06-22 17:45:00,7475.58,25.01,1.0,3,-1.0,-1.0
2026-06-19_Trade_3A,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-22 16:30:00,7513.1,35.1,1.032,3,-1.0,-1.0
2026-06-24_Trade_1,2026-06-24,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-06-25 16:30:00,7427.9,42.27,0.403,3,-0.267,-0.705
2026-06-24_Trade_2,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),Trade 2,SHORT,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-06-25 16:30:00,7427.9,61.1,0.719,3,-0.078,-0.337
2026-06-24_Trade_3A,2026-06-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-25_Trade_1,2026-06-25,Trade 1 - Daily Directional,Trade 1,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-06-25_Trade_2,2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",Trade 2,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-25_Trade_3A,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",Trade 3A,SHORT,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-06-26 16:30:00,7323.8,61.2,1.569,3,-0.226,0.214
2026-06-26_Trade_1,2026-06-26,Trade 1 - Daily Directional (sell stop),Trade 1,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-26_Trade_2,2026-06-26,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-06-29 16:30:00,7403.0,62.61,0.686,3,-1.0,-1.0
2026-06-26_Trade_3A,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),Trade 3A,SHORT,usopen,FILLED,LIMIT touched,2026-06-29 16:30:00,7411.91,53.7,1.0,3,-0.326,-0.326
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-06-30 16:30:00,7446.2,111.8,0.548,3,-0.789,-0.884
2026-06-29_Trade_2,2026-06-29,Trade 2 - Pivot (sell stop below daily S1),Trade 2,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-29_Trade_3C,2026-06-29,"Trade 3C - Momentum-Breakout (sell stop, conditional)",Trade 3C,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-30_Trade_1,2026-06-30,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,SKIPPED_MICRO_R,MARKET at 16:30 open,2026-07-01 16:30:00,7478.6,21.4,0.147,1,0.0,0.0
2026-06-30_Trade_2,2026-06-30,Trade 2 - Pivot (sell stop below P),Trade 2,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-06-30_Trade_3A,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),Trade 3A,SHORT,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-07-01 16:30:00,7478.6,21.4,0.267,3,-1.0,-1.0
2026-07-01_Trade_1,2026-07-01,Trade 1 - Daily Directional (buy limit daily P),Trade 1,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-01_Trade_2,2026-07-01,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-01_Trade_3A,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-07-02 16:30:00,7502.2,101.2,2.249,3,0.051,1.363
2026-07-02_Trade_1,2026-07-02,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-03 16:30:00,7502.6,90.04,1.037,3,-0.017,0.02
2026-07-02_Trade_2,2026-07-02,Trade 2 - Pivot (regime-aware),Trade 2,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-02_Trade_3A,2026-07-02,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-03_Trade_1,2026-07-03,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-06 16:30:00,7513.9,85.9,1.576,3,-0.118,0.39
2026-07-03_Trade_2,2026-07-03,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,usopen,FILLED,MARKET at 16:30 open,2026-08-05 16:30:00,7782.9,391.9,1.705,3,-0.106,0.523
2026-07-09_Trade_1,2026-07-09,Trade 1 - Daily Directional,Trade 1,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-09_Trade_2,2026-07-09,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,usopen,SKIPPED_MICRO_R,LIMIT already marketable at 16:30 - filled at open,2026-07-10 16:30:00,7544.7,0.3,0.008,1,0.0,0.0
2026-07-09_Trade_3A,2026-07-09,Trade 3A - Momentum-Pullback (sell stop),Trade 3A,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-13 16:30:00,7550.8,78.06,1.101,3,-0.84,-0.824
2026-07-10_Trade_2,2026-07-10,Trade 2 - Pivot (regime-aware),Trade 2,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-10_Trade_3C,2026-07-10,Trade 3C - Momentum-Breakout,Trade 3C,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-14 16:30:00,7535.7,55.45,0.583,3,-0.595,-0.764
2026-07-13_Trade_2,2026-07-13,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-13_Trade_3C,2026-07-13,Trade 3C - Momentum-Breakout,Trade 3C,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-14_Trade_1,2026-07-14,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-15 16:30:00,7569.1,40.04,0.864,3,-1.0,-1.0
2026-07-14_Trade_2,2026-07-14,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,usopen,FILLED,LIMIT touched,2026-07-15 17:45:00,7554.49,71.77,1.0,3,-1.0,-1.0
2026-07-14_Trade_3A,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,usopen,FILLED,STOP touched,2026-07-15 16:30:00,7581.0,72.84,1.0,3,-1.0,-1.0
2026-07-15_Trade_1,2026-07-15,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-16 16:30:00,7554.0,70.6,1.173,3,-0.798,-0.763
2026-07-15_Trade_2,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,usopen,FILLED,STOP already marketable at 16:30 - filled at open,2026-07-16 16:30:00,7554.0,56.2,1.713,3,0.17,1.004
2026-07-15_Trade_3C,2026-07-15,Trade 3C - Momentum-Breakout,Trade 3C,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-16_Trade_1,2026-07-16,Trade 1 - Daily Directional,Trade 1,LONG,usopen,FILLED,MARKET at 16:30 open,2026-07-17 16:30:00,7443.7,41.44,0.293,3,-0.573,-0.875
2026-07-16_Trade_2,2026-07-16,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,usopen,SKIPPED_MALFORMED,LIMIT already marketable at 16:30 - filled at open,2026-07-17 16:30:00,7443.7,75.03,3.876,1,0.0,0.0
2026-07-16_Trade_3C,2026-07-16,Trade 3C - Transition Breakout,Trade 3C,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-17_Trade_1,2026-07-17,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-07-20 16:30:00,7495.3,90.97,2.091,3,0.197,1.503
2026-07-17_Trade_2,2026-07-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,usopen,FILLED,LIMIT already marketable at 16:30 - filled at open,2026-07-20 16:30:00,7495.3,41.73,0.869,3,-1.0,-1.0
2026-07-17_Trade_3,2026-07-17,Trade 3 - Pivot fade (sell limit daily R1),Trade 3,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-07-21 16:30:00,7487.7,28.82,0.49,3,-0.852,-0.927
2026-07-20_Trade_2,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),Trade 2,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C - Momentum-Breakout (conditional),Trade 3C,SHORT,usopen,NO TRIGGER,,,,,,1,0.0,0.0
2026-07-21_Trade_1,2026-07-21,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,SKIPPED_MICRO_R,MARKET at 16:30 open,2026-07-22 16:30:00,7490.3,11.7,0.198,1,0.0,0.0
2026-07-21_Trade_2,2026-07-21,Trade 2 - Pivot (regime-aware),Trade 2,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-07-24 16:30:00,7407.6,122.4,1.407,3,-1.0,-1.0
2026-07-22_Trade_1,2026-07-22,Trade 1 - Daily Directional,Trade 1,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 - Pivot (regime-aware),Trade 2,n/a,usopen,SUPPRESSED,,,,,,1,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",Trade 3B,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,SHORT,usopen,FILLED,MARKET at 16:30 open,2026-07-24 16:30:00,7407.6,113.54,5.119,3,-0.274,2.714
2026-07-23_Trade_2,2026-07-23,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,usopen,SKIPPED_MALFORMED,LIMIT already marketable at 16:30 - filled at open,2026-07-24 16:30:00,7407.6,7.04,0.103,1,0.0,0.0
2026-07-23_Trade_3,2026-07-23,Trade 3 - Pivot fade (sell limit daily R2),Trade 3,SHORT,usopen,NO FILL,,,,,,1,0.0,0.0
